accident_date,發生日期,發生年度,發生月份,發生時間,事故類別名稱,處理單位名稱警局層,發生地點,天候名稱,光線名稱,道路類別-第1當事者-名稱,速限-第1當事者,道路型態大類別名稱,道路型態子類別名稱,事故位置大類別名稱,事故位置子類別名稱,路面狀況-路面鋪裝名稱,路面狀況-路面狀態名稱,路面狀況-路面缺陷名稱,道路障礙-障礙物名稱,道路障礙-視距品質名稱,道路障礙-視距名稱,號誌-號誌種類名稱,號誌-號誌動作名稱,車道劃分設施-分向設施大類別名稱,車道劃分設施-分向設施子類別名稱,車道劃分設施-分道設施-快車道或一般車道間名稱,車道劃分設施-分道設施-快慢車道間名稱,車道劃分設施-分道設施-路面邊線名稱,事故類型及型態大類別名稱,事故類型及型態子類別名稱,肇因研判大類別名稱-主要,肇因研判子類別名稱-主要,死亡受傷人數,當事者順位,當事者區分-類別-大類別名稱-車種,當事者區分-類別-子類別名稱-車種,當事者屬-性-別名稱,當事者事故發生時年齡,保護裝備名稱,行動電話或電腦或其他相類功能裝置名稱,當事者行動狀態大類別名稱,當事者行動狀態子類別名稱,車輛撞擊部位大類別名稱-最初,車輛撞擊部位子類別名稱-最初,車輛撞擊部位大類別名稱-其他,車輛撞擊部位子類別名稱-其他,肇因研判大類別名稱-個別,肇因研判子類別名稱-個別,肇事逃逸類別名稱-是否肇逃,經度,緯度
20230101,20230101,2023,1,140800,A1,雲林縣警察局,雲林縣崙背鄉五魁村雲11鄉道路燈桿225403號處,晴,日間自然光線,村里道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,汽(機)車本身,撞路樹、電桿,駕駛人,逆向行駛,死亡1;受傷0,1,機車,普通重型,男,44,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,NA,NA,駕駛人,逆向行駛,否,120.322165,23.774017
20230105,20230105,2023,1,162500,A1,雲林縣警察局,雲林縣斗南鎮158乙縣與雲187鄉道路口,晴,日間自然光線,縣道,50,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,閃光號誌,正常,雙向禁止超車線,無標記,禁止變換車道線(無標記),未繪設快慢車道分隔線,有,汽(機)車本身,撞號誌、標誌桿,其他,其他引起事故之違規或不當行為,死亡1;受傷0,1,機車,普通重型,男,53,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,左轉彎,機車,前車頭,NA,NA,其他,其他引起事故之違規或不當行為,否,120.498057,23.661658
20230105,20230105,2023,1,162500,A1,雲林縣警察局,雲林縣斗南鎮158乙縣與雲187鄉道路口,晴,日間自然光線,縣道,50,交岔路,三岔路,交叉路口,交叉口附近,柏油,乾燥,無缺陷,無障礙物,良好,良好,閃光號誌,正常,雙向禁止超車線,無標記,禁止變換車道線(無標記),未繪設快慢車道分隔線,有,汽(機)車本身,撞號誌、標誌桿,其他,其他引起事故之違規或不當行為,死亡1;受傷0,2,NA,NA,無或物(動物、堆置物),-1,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.498057,23.661658
20230105,20230105,2023,1,171100,A1,新北市政府警察局,新北市樹林區新北市樹林區館前路809378燈桿,雨,晨或暮光,市區道路,50,單路部分,直路,路段,快車道,柏油,濕潤,無缺陷,其他障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,快慢車道分隔線,無,汽(機)車本身,衝出路外,其他,不明原因肇事,死亡1;受傷0,1,機車,大型重型2(250-550C.C.),男,43,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,其他,不明原因肇事,否,121.39104,24.968134
20230105,20230105,2023,1,171100,A1,新北市政府警察局,新北市樹林區新北市樹林區館前路809378燈桿,雨,晨或暮光,市區道路,50,單路部分,直路,路段,快車道,柏油,濕潤,無缺陷,其他障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,快慢車道分隔線,無,汽(機)車本身,衝出路外,其他,不明原因肇事,死亡1;受傷0,2,NA,NA,無或物(動物、堆置物),0,NA,NA,NA,NA,NA,NA,NA,NA,交通管制(設施),路況危險無安全(警告)設施,否,121.39104,24.968134
20230105,20230105,2023,1,180715,A1,宜蘭縣政府警察局,宜蘭縣蘇澳鎮祥義路75號前0.0公尺附近,雨,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,單路部分,直路,路段,路肩、路緣,柏油,濕潤,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,駕駛人,未注意車前狀態,死亡1;受傷0,1,機車,普通重型,男,37,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,NA,NA,駕駛人,未注意車前狀態,否,121.829479,24.616176
20230105,20230105,2023,1,180715,A1,宜蘭縣政府警察局,宜蘭縣蘇澳鎮祥義路75號前0.0公尺附近,雨,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,單路部分,直路,路段,路肩、路緣,柏油,濕潤,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,無,車與車,其他,駕駛人,未注意車前狀態,死亡1;受傷0,2,其他車,拖車(架),男,65,其他(無需使用保護裝備之人),非駕駛人,車的狀態,其他,其他,非汽(機)車,NA,NA,其他,違規停車或暫停不當而肇事,否,121.829479,24.616176
20230105,20230105,2023,1,194600,A1,屏東縣政府警察局,屏東縣屏東市海豐街86-10號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,附標記,未繪設車道線,快慢車道分隔線,有,人與汽(機)車,穿越道路中,駕駛人,未注意車前狀態,死亡1;受傷2,1,機車,普通重型,男,17,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,NA,NA,駕駛人,未注意車前狀態,否,120.519265,22.706159
20230105,20230105,2023,1,194600,A1,屏東縣政府警察局,屏東縣屏東市海豐街86-10號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,附標記,未繪設車道線,快慢車道分隔線,有,人與汽(機)車,穿越道路中,駕駛人,未注意車前狀態,死亡1;受傷2,2,人,行人,男,75,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽(機)車,NA,NA,行人(或乘客),未依標誌、標線、號誌或手勢指揮穿越道路,否,120.519265,22.706159
20230105,20230105,2023,1,194600,A1,屏東縣政府警察局,屏東縣屏東市海豐街86-10號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,附標記,未繪設車道線,快慢車道分隔線,有,人與汽(機)車,穿越道路中,駕駛人,未注意車前狀態,死亡1;受傷2,3,人,行人,女,68,其他(無需使用保護裝備之人),非駕駛人,人的狀態,步行,其他,非汽(機)車,NA,NA,行人(或乘客),未依標誌、標線、號誌或手勢指揮穿越道路,否,120.519265,22.706159
20230105,20230105,2023,1,194600,A1,屏東縣政府警察局,屏東縣屏東市海豐街86-10號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,單路部分,直路,路段,快車道,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,附標記,未繪設車道線,快慢車道分隔線,有,人與汽(機)車,穿越道路中,駕駛人,未注意車前狀態,死亡1;受傷2,4,NA,NA,無或物(動物、堆置物),-1,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.519265,22.706159
20230106,20230106,2023,1,062800,A1,臺中市政府警察局,臺中市大甲區文曲路口 / 臺中市大甲區文曲路口,陰,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,汽(機)車本身,撞路樹、電桿,其他,不明原因肇事,死亡1;受傷0,1,機車,普通重型,男,36,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,左側車身,其他,不明原因肇事,否,120.610111,24.340831
20230106,20230106,2023,1,062800,A1,臺中市政府警察局,臺中市大甲區文曲路口 / 臺中市大甲區文曲路口,陰,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,汽(機)車本身,撞路樹、電桿,其他,不明原因肇事,死亡1;受傷0,2,NA,NA,無或物(動物、堆置物),0,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.610111,24.340831
20230106,20230106,2023,1,123100,A1,彰化縣警察局,彰化縣北斗鎮七星里陶朱路前0.0公尺,晴,日間自然光線,村里道路,40,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,路口交岔撞,其他,不明原因肇事,死亡1;受傷0,1,小客車,自用,男,20,不明,不明,車的狀態,向前直行中,汽車,前車頭,NA,NA,其他,不明原因肇事,否,120.526056,23.850588
20230106,20230106,2023,1,123100,A1,彰化縣警察局,彰化縣北斗鎮七星里陶朱路前0.0公尺,晴,日間自然光線,村里道路,40,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,車與車,路口交岔撞,其他,不明原因肇事,死亡1;受傷0,2,機車,普通重型,男,67,不明,不明,車的狀態,向前直行中,機車,右側車身,NA,NA,其他,不明原因肇事,否,120.526056,23.850588
20230106,20230106,2023,1,124100,A1,臺南市政府警察局,臺南市南化區台20線往南化淨水廠產業道路0.4公里處,晴,日間自然光線,市區道路,50,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,汽(機)車本身,撞路樹、電桿,駕駛人,未注意車前狀態,死亡1;受傷0,1,機車,普通重型,女,74,戴安全帽或繫安全帶(使用幼童安全椅),不明,車的狀態,向前直行中,機車,前車頭,NA,NA,駕駛人,未注意車前狀態,否,120.495448,23.081041
20230106,20230106,2023,1,124100,A1,臺南市政府警察局,臺南市南化區台20線往南化淨水廠產業道路0.4公里處,晴,日間自然光線,市區道路,50,單路部分,直路,路段,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,汽(機)車本身,撞路樹、電桿,駕駛人,未注意車前狀態,死亡1;受傷0,2,NA,NA,無或物(動物、堆置物),-1,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.495448,23.081041
20230106,20230106,2023,1,180600,A1,彰化縣警察局,彰化縣社頭鄉泰安村山腳路3段118號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,村里道路,40,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,其他,駕駛人,橫越道路不慎,死亡1;受傷1,1,機車,普通重型,男,63,不明,不明,車的狀態,迴轉或橫越道路中,機車,左側車身,NA,NA,駕駛人,橫越道路不慎,否,120.607135,23.917095
20230106,20230106,2023,1,180600,A1,彰化縣警察局,彰化縣社頭鄉泰安村山腳路3段118號前0.0公尺,晴,夜間(或隧道、地下道、涵洞)有照明,村里道路,40,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,其他,駕駛人,橫越道路不慎,死亡1;受傷1,2,機車,大型重型1(550C.C.以上),男,22,不明,不明,車的狀態,向前直行中,機車,前車頭,NA,NA,駕駛人,未注意車前狀態,否,120.607135,23.917095
20230107,20230107,2023,1,054500,A1,桃園市政府警察局,桃園市新屋區社子里9鄰社福路785巷旁,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,四岔路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,汽(機)車本身,撞動物,駕駛人,未注意車前狀態,死亡1;受傷0,1,機車,普通重型,男,62,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,機車,前車頭,駕駛人,未注意車前狀態,否,121.080731,24.957396
20230107,20230107,2023,1,054500,A1,桃園市政府警察局,桃園市新屋區社子里9鄰社福路785巷旁,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,四岔路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,汽(機)車本身,撞動物,駕駛人,未注意車前狀態,死亡1;受傷0,2,NA,NA,無或物(動物、堆置物),-1,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),動物竄出,否,121.080731,24.957396
20230107,20230107,2023,1,102535,A1,宜蘭縣政府警察局,宜蘭縣壯圍鄉壯濱路2段22號前0.0公尺,陰,日間自然光線,村里道路,60,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,寛式(50公分以上),未繪設車道線,快慢車道分隔線,有,車與車,其他,駕駛人,橫越道路不慎,死亡1;受傷0,1,機車,普通重型,男,94,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,迴轉或橫越道路中,機車,左側車身,NA,NA,駕駛人,橫越道路不慎,否,121.818716,24.73209
20230107,20230107,2023,1,102535,A1,宜蘭縣政府警察局,宜蘭縣壯圍鄉壯濱路2段22號前0.0公尺,陰,日間自然光線,村里道路,60,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,中央分向島,寛式(50公分以上),未繪設車道線,快慢車道分隔線,有,車與車,其他,駕駛人,橫越道路不慎,死亡1;受傷0,2,小貨車(含客、貨兩用),自用,男,31,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,NA,NA,其他,不明原因肇事,否,121.818716,24.73209
20230107,20230107,2023,1,170200,A1,臺中市政府警察局,臺中市東勢區東坑路口 / 臺中市東勢區東坑路口,晴,晨或暮光,市區道路,50,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,駕駛人,違反特定標誌(線)禁制,死亡1;受傷1,1,機車,普通重型,男,32,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,起步,機車,左側車身,NA,NA,駕駛人,違反特定標誌(線)禁制,否,120.850316,24.240211
20230107,20230107,2023,1,170200,A1,臺中市政府警察局,臺中市東勢區東坑路口 / 臺中市東勢區東坑路口,晴,晨或暮光,市區道路,50,單路部分,彎曲路及附近,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,車與車,側撞,駕駛人,違反特定標誌(線)禁制,死亡1;受傷1,2,機車,普通重型,男,22,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,NA,NA,駕駛人,酒醉(後)駕駛失控,否,120.850316,24.240211
20230107,20230107,2023,1,193333,A1,南投縣政府警察局,南投縣南投市縣150線 42公里700.0公尺處附近,晴,夜間(或隧道、地下道、涵洞)有照明,縣道,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,汽(機)車本身,路上翻車、摔倒,駕駛人,酒醉(後)駕駛失控,死亡1;受傷0,1,機車,普通重型,男,64,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,左側車身,NA,NA,駕駛人,酒醉(後)駕駛失控,否,120.681763,23.892358
20230107,20230107,2023,1,193333,A1,南投縣政府警察局,南投縣南投市縣150線 42公里700.0公尺處附近,晴,夜間(或隧道、地下道、涵洞)有照明,縣道,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,汽(機)車本身,路上翻車、摔倒,駕駛人,酒醉(後)駕駛失控,死亡1;受傷0,2,NA,NA,無或物(動物、堆置物),-1,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.681763,23.892358
20230107,20230107,2023,1,193333,A1,南投縣政府警察局,南投縣南投市縣150線 42公里700.0公尺處附近,晴,夜間(或隧道、地下道、涵洞)有照明,縣道,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,雙向禁止超車線,無標記,車道線(無標記),未繪設快慢車道分隔線,有,汽(機)車本身,路上翻車、摔倒,駕駛人,酒醉(後)駕駛失控,死亡1;受傷0,3,小客車,自用,男,36,不明,不明,車的狀態,向前直行中,汽車,後車尾,NA,NA,無(車輛駕駛人因素),尚未發現肇事因素,否,120.681763,23.892358
20230107,20230107,2023,1,233600,A1,桃園市政府警察局,桃園市觀音區長興路口 / 桃園市觀音區莊敬路口,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,閃光號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛人,未依規定讓車,死亡1;受傷0,1,機車,普通重型,女,55,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,機車,前車頭,NA,NA,駕駛人,未依規定讓車,否,121.135153,25.044948
20230107,20230107,2023,1,233600,A1,桃園市政府警察局,桃園市觀音區長興路口 / 桃園市觀音區莊敬路口,晴,夜間(或隧道、地下道、涵洞)有照明,市區道路,50,交岔路,四岔路,交叉路口,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,良好,閃光號誌,正常,無,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,車與車,路口交岔撞,駕駛人,未依規定讓車,死亡1;受傷0,2,小貨車(含客、貨兩用),自用,男,25,戴安全帽或繫安全帶(使用幼童安全椅),未使用,車的狀態,向前直行中,汽車,前車頭,NA,NA,駕駛人,未依規定減速,否,121.135153,25.044948
20230108,20230108,2023,1,205021,A1,雲林縣警察局,雲林縣口湖鄉後厝村雲146線公路(水銀燈桿編號100282),晴,夜間(或隧道、地下道、涵洞)有照明,村里道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,汽(機)車本身,其他,駕駛人,未注意車前狀態,死亡1;受傷0,1,機車,普通重型,男,44,不明,不明,車的狀態,向前直行中,機車,前車頭,NA,NA,駕駛人,未注意車前狀態,否,120.211129,23.556844
20230108,20230108,2023,1,205021,A1,雲林縣警察局,雲林縣口湖鄉後厝村雲146線公路(水銀燈桿編號100282),晴,夜間(或隧道、地下道、涵洞)有照明,村里道路,50,單路部分,直路,路段,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,無障礙物,良好,良好,無號誌,無號誌,行車分向線,無標記,未繪設車道線,未繪設快慢車道分隔線,有,汽(機)車本身,其他,駕駛人,未注意車前狀態,死亡1;受傷0,2,NA,NA,無或物(動物、堆置物),-1,NA,NA,NA,NA,NA,NA,NA,NA,無(非車輛駕駛人因素),尚未發現肇事因素,否,120.211129,23.556844
